month_id,subscriber_uid,city,fsa,services_subscribed_name,internet_service_level,internet_rgu,account_mrr,internet_mrr
1705,5364510,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,114.9,74.9
1705,10015397,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,109.9,46.2
1705,1541321,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1705,1523663,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,143,66
1705,1516881,FORT MCMURRAY,T9K,Video - Internet,Internet 60,1,233,95
1705,10233568,FORT MCMURRAY,T9H,Internet,Internet 30,1,50,50
1705,1566032,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,182.9,79.9
1705,1515740,FORT MCMURRAY,T9H,Video - Internet,High Speed 20(GF),1,163,72
1705,9164958,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,202.9,79.9
1705,1525104,FORT MCMURRAY,T9H,Video - Internet,Internet 5,1,131,55
1705,9459314,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,162,75
1705,1573974,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,1554922,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,145,75
1705,1522718,FORT MCMURRAY,T9K,Internet,High-Speed(GF),1,64,64
1705,1513035,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,138,35.05
1705,1573203,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,194.89,79.9
1705,6238725,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,69.9,36.8
1705,1544909,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,175.9,69.9
1705,1525562,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,151.9,79.9
1705,5314389,FORT MCMURRAY,T9K,Video - Internet - Phone,High Speed 20(GF),1,226,72
1705,1538966,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,175.9,49.9
1705,5875384,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 60,1,180,95
1705,1525626,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,146,64
1705,1516692,FORT MCMURRAY,T9H,Video - Internet - Phone,Broadband 50(GGF),1,212,65
1705,1528317,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,90,75
1705,8811240,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,195.9,79.9
1705,5364024,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,109.9,79.9
1705,5523556,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,9623291,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,155.99,75
1705,1516819,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,186,100
1705,1513503,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,191.9,79.9
1705,9299456,FORT MCMURRAY,T9H,Internet,Internet 15,1,70,66
1705,6392225,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,136,60
1705,1535363,FORT MCMURRAY,T9K,Video - Internet - Phone,High Speed 20(GF),1,228,72
1705,1515321,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,172,35.05
1705,1516782,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,184,50
1705,5822174,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,161,50
1705,9869676,FORT MCMURRAY,T9H,Internet,Internet 60,1,95,95
1705,10135337,FORT MCMURRAY,T9K,Internet,Internet 150,1,60,60
1705,1572375,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,100.9,46.8
1705,9999976,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,124,75
1705,9880813,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,114.9,79.9
1705,1523215,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,220.99,75
1705,1550497,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,211,75
1705,1565580,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,146.9,79.9
1705,1516503,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,140,70
1705,1516680,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,114.95,66
1705,1544715,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 5,1,96,55
1705,1560442,FORT MCMURRAY,T9K,Internet,Extreme(GF),1,73,73
1705,9735428,FORT MCMURRAY,T9K,Internet - Phone,Internet 5,1,0,0
1705,1535216,FORT MCMURRAY,T9K,Internet,High-Speed(GF),1,64,64
1705,1566904,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,1516800,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,231,66
1705,1555390,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,5822076,FORT MCMURRAY,T9K,Internet,Internet 150,1,79.9,79.9
1705,10210535,FORT MCMURRAY,T9H,Internet,Internet 150,1,49.9,49.9
1705,1567185,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,141,66
1705,9153254,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,180,75
1705,9864808,FORT MCMURRAY,T9H,Internet,Internet 150,1,49.9,49.9
1705,1528902,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,161,75
1705,1560460,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1705,1555363,FORT MCMURRAY,T9H,Internet,Internet 30,1,75,75
1705,6347825,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,187.89,79.9
1705,1519603,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,128.85,49.9
1705,1535782,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,73,73
1705,1523394,FORT MCMURRAY,T9K,Internet - Phone,Internet 15,1,76,66
1705,9848591,FORT MCMURRAY,T9H,Internet,Internet 150,1,49.9,49.9
1705,1556073,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 15,1,172,61
1705,5523531,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,274.88,79.9
1705,8993860,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,157,66
1705,10136632,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,89.9,46.8
1705,9937166,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,106.9,46.8
1705,1536330,FORT MCMURRAY,T9K,Internet,Internet 30,1,75,75
1705,1563845,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,106,50
1705,5474337,FORT MCMURRAY,T9H,Internet - Phone,High Speed 10(GF),1,0,0
1705,10384697,FORT MCMURRAY,T9K,Internet,Internet 150,1,100,100
1705,1530331,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,217,70
1705,5523563,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,163,65
1705,4874834,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,0,0
1705,8736345,FORT MCMURRAY,T9K,Internet,Internet 60,1,50,50
1705,1521447,FORT MCMURRAY,T9H,Video - Internet - Phone,High Speed 20(GF),1,217,72
1705,10204070,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,54.9,20
1705,9468708,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,79.9,41.8
1705,10006301,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,94.9,46.8
1705,1527983,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,208.9,79.9
1705,5215586,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,193.89,79.9
1705,9138069,FORT MCMURRAY,T9K,Internet - Phone,Internet 150,1,69.9,49.9
1705,1569882,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1705,1519334,FORT MCMURRAY,T9K,Video - Internet,Internet 60,1,94,50
1705,10081013,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,140.9,47.5
1705,10058786,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,90.9,46.8
1705,1573023,FORT MCMURRAY,T9J,Video - Internet - Phone,Extreme(GF),1,176.95,70
1705,9444136,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,136.9,74.9
1705,6098080,FORT MCMURRAY,T9J,Internet,Broadband 50(GGF),1,93,93
1705,5264818,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,130.9,79.9
1705,1531076,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1705,1521454,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,54.9,39.9
1705,9785047,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,184.89,79.9
1705,10217750,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,154.89,47.5
1705,1515512,FORT MCMURRAY,T9J,Video - Internet - Phone,Internet 30,1,205,75
1705,9875367,FORT MCMURRAY,T9K,Internet,Internet 150,1,79.9,79.9
1705,9573268,FORT MCMURRAY,T9H,Internet,Internet 60,1,50,50
1705,1554621,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,156,73
1705,1519673,FORT MCMURRAY,T9K,Internet,Internet 150,1,104,100
1705,9569159,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,117,66
1705,9610975,FORT MCMURRAY,T9H,Internet,Internet 150,1,79.9,79.9
1705,9596412,FORT MCMURRAY,T9H,Internet,Internet 60,1,45,45
1705,1561802,FORT MCMURRAY,T9H,Video - Internet,High Speed 10(GF),1,158,65
1705,1540192,FORT MCMURRAY,T9H,Video - Internet - Phone,High-Speed(GF),1,297,73
1705,4921435,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1705,10133104,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,90.9,46.8
1705,4921311,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,159.9,66
1705,1536173,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,181.9,69.9
1705,9171071,FORT MCMURRAY,T9K,Internet,Internet 30,1,75,75
1705,1516794,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,191.99,75
1705,1527816,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,127,75
1705,10344415,FORT MCMURRAY,T9K,Internet,Internet 15,1,0,0
1705,9176686,FORT MCMURRAY,T9K,Video - Internet,Internet 150 Plus,1,192.9,99.9
1705,1554757,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,112,66
1705,8635016,FORT MCMURRAY,T9H,Internet,High Speed 10(GF),1,0,0
1705,1569257,FORT MCMURRAY,T9K,Video - Internet - Phone,Extreme(GF),1,151.95,70
1705,1523025,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,1555349,FORT MCMURRAY,T9K,Video - Internet - Phone,Broadband 50(GGF),1,184,93
1705,10229511,FORT MCMURRAY,T9K,Internet,Internet 150,1,69.9,69.9
1705,10058788,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,81,65
1705,1518145,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,115,40
1705,1519525,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,159,66
1705,9321255,FORT MCMURRAY,T9K,Internet,Internet 150,1,79.9,79.9
1705,6240746,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,125.9,79.9
1705,5065196,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,145,75
1705,4669696,FORT MCMURRAY,T9H,Video - Internet,Broadband 50(GGF),1,139,89
1705,10285919,FORT MCMURRAY,T9H,Internet,Internet 150,1,79.9,79.9
1705,9605014,FORT MCMURRAY,T9H,Internet,Internet 30,1,75,75
1705,6041985,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,124,63
1705,9942636,FORT MCMURRAY,T9H,Internet,Internet 30,1,50,75
1705,5215854,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,114.9,79.9
1705,6076007,FORT MCMURRAY,T9K,Internet,Internet 150,1,84.9,84.9
1705,1513091,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,229,73
1705,9419537,FORT MCMURRAY,T9K,Internet,Internet 30,1,60.5,60.5
1705,1523557,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,167,66
1705,1523206,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,147,66
1705,1519540,FORT MCMURRAY,T9H,Internet,Internet 30,1,75,75
1705,1520861,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,158.9,79.9
1705,1514317,FORT MCMURRAY,T9H,Video - Internet - Phone,High-Speed(GF),1,150.95,35.05
1705,9113957,FORT MCMURRAY,T9K,Video - Internet,Internet 60,1,224,95
1705,1522768,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,84.9,39.9
1705,1521203,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,64,64
1705,1513194,FORT MCMURRAY,T9H,Internet,Internet 15,1,51,51
1705,1514288,FORT MCMURRAY,T9H,Video - Internet,High Speed 10(GF),1,131,65
1705,9290634,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,168,75
1705,1535901,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,156,75
1705,1535225,FORT MCMURRAY,T9K,Internet,High-Speed(GF),1,1.95,0
1705,1514313,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,156,35.05
1705,1541300,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1705,10348746,FORT MCMURRAY,T9H,Internet,Internet 15,1,0,0
1705,1519661,FORT MCMURRAY,T9K,Video - Internet,Internet 60,1,155.99,50
1705,5661408,FORT MCMURRAY,T9K,Video - Internet - Phone,Broadband 50(GGF),1,241,93
1705,1561511,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,1513394,FORT MCMURRAY,T9J,Video - Internet - Phone,High-Speed(GF),1,182,73
1705,1556111,FORT MCMURRAY,T9K,Video - Internet - Phone,High Speed 20(GF),1,183.95,72
1705,1513550,FORT MCMURRAY,T9H,Video - Internet,Internet 5,1,154,55
1705,5014696,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,119.9,79.9
1705,5709695,FORT MCMURRAY,T9H,Video - Internet,High Speed 10(GF),1,125,65
1705,1515655,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,142,66
1705,5215867,FORT MCMURRAY,T9H,Internet - Phone,High Speed 10(GF),1,0,0
1705,4718280,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,10015404,FORT MCMURRAY,T9K,Internet,Internet 150,1,49.9,49.9
1705,1519417,FORT MCMURRAY,T9K,Video - Internet,Extreme(GF),1,183,46.05
1705,1569298,FORT MCMURRAY,T9K,Video - Internet - Phone,High Speed 20(GF),1,184.95,72
1705,1552103,FORT MCMURRAY,T9H,Video - Internet,High Speed 10(GF),1,182.9,65
1705,1521638,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,94,66
1705,10285923,FORT MCMURRAY,T9H,Internet,Internet 150,1,60,60
1705,9950426,FORT MCMURRAY,T9K,Internet,Internet 15,1,75.95,66
1705,1573698,FORT MCMURRAY,T9K,Internet - Phone,High Speed 20(GF),1,44.95,0
1705,4874919,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,3,0
1705,9794411,FORT MCMURRAY,T9K,Internet,Internet 150,1,79.9,79.9
1705,1564277,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,189.99,75
1705,9945451,FORT MCMURRAY,T9K,Internet,Internet 60,1,50,50
1705,9939641,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,144.9,46.8
1705,1550044,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,121,70
1705,1565915,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,1554871,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,124,56
1705,5413256,FORT MCMURRAY,T9H,Internet,Internet 30,1,75,75
1705,6363462,FORT MCMURRAY,T9K,Internet,High-Speed(GF),1,73,73
1705,1515652,FORT MCMURRAY,T9H,Internet,Internet 150,1,79.9,79.9
1705,5874881,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,186,75
1705,9593657,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,117.9,36.2
1705,1561659,FORT MCMURRAY,T9K,Internet,Internet 150,1,100,100
1705,1515510,FORT MCMURRAY,T9J,Internet,Internet 60,1,90,90
1705,1516588,FORT MCMURRAY,T9K,Video - Internet,Internet 60,1,141,50
1705,6221302,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,135,75
1705,4669795,FORT MCMURRAY,T9K,Video - Internet,Broadband 50(GGF),1,139,89
1705,5215460,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,179.89,79.9
1705,5709912,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,147.9,69.9
1705,9795242,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,131,75
1705,1514504,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,108,56
1705,9776409,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,100.9,39
1705,6076092,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,124,73
1705,1523300,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,138,35.05
1705,1544891,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,161,75
1705,1574135,FORT MCMURRAY,T9K,Internet,Internet 150,1,79.9,79.9
1705,9934954,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,99.9,46.2
1705,1521347,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,273.8,73
1705,9749719,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,145.99,75
1705,1521219,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 15,1,148,66
1705,9792543,FORT MCMURRAY,T9H,Internet,Internet 30,1,75,75
1705,1518292,FORT MCMURRAY,T9K,Video - Internet - Phone,High Speed 10(GF),1,138,65
1705,1558016,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,130.9,79.9
1705,1538994,FORT MCMURRAY,T9H,Video - Internet - Phone,High Speed 20(GF),1,206,72
1705,5014678,FORT MCMURRAY,T9H,Video - Internet - Phone,Broadband 50(GGF),1,228,60
1705,1522858,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,99.9,46.2
1705,1515661,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,149.95,66
1705,1528814,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,138,35.05
1705,5661173,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 15,1,155,66
1705,1564315,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1705,10283677,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,89.9,46.8
1705,1573670,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,224.9,79.9
1705,1519734,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,182,75
1705,5014901,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,175.9,79.9
1705,5821906,FORT MCMURRAY,T9H,Video - Internet,Internet 60,1,188,95
1705,5065457,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,95,60
1705,9164952,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,140,75
1705,9437106,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,122,66
1705,1517966,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,146,35.05
1705,1528098,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,171,73
1705,1513408,FORT MCMURRAY,T9H,Internet - Phone,Broadband 50(GGF),1,147,91
1705,1519806,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,128,70
1705,6203681,FORT MCMURRAY,T9H,Video - Internet,Internet 150 Plus,1,273.9,99.9
1705,5875300,FORT MCMURRAY,T9K,Internet,Internet 30,1,75,75
1705,1573290,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,179,70
1705,10087639,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,88,60
1705,9290635,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,110,66
1705,1550413,FORT MCMURRAY,T9K,Internet,Internet 150,1,49.9,49.9
1705,5875388,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,4669757,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,10277904,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,79.9,49.9
1705,9290655,FORT MCMURRAY,T9H,Internet - Phone,Internet 15,1,97,66
1705,1528887,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,202.9,79.9
1705,1513586,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,64,64
1705,1530941,FORT MCMURRAY,T9K,Video - Internet,Extreme(GF),1,194,46.05
1705,4874952,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,25,0
1705,6076188,FORT MCMURRAY,T9K,Internet,Internet 30,1,75,75
1705,5215863,FORT MCMURRAY,T9H,Internet - Phone,High Speed 10(GF),1,0,0
1705,10207543,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,105,60
1705,9749710,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,120,100
1705,9998413,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,84.9,46.8
1705,9950420,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,133.89,49.6
1705,9779409,FORT MCMURRAY,T9K,Internet,Internet 30,1,75,75
1705,9751725,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,131,66
1705,9867012,FORT MCMURRAY,T9K,Internet,High Speed 20(GF),1,3,0
1705,9569169,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,145,75
1705,1564390,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,1573959,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,113.9,46.8
1705,1521056,FORT MCMURRAY,T9K,Internet,Internet 15,1,66,66
1705,1515808,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,135,50
1705,8910311,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,205,70
1705,1550954,FORT MCMURRAY,T9K,Internet,High-Speed(GF),1,1.95,0
1705,8779181,FORT MCMURRAY,T9H,Video - Internet,Internet 60,1,201,95
1705,9138064,FORT MCMURRAY,T9H,Internet - Phone,High Speed 10(GF),1,0,0
1705,5264772,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1705,5709456,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,111,66
1705,5110818,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,199.89,79.9
1705,1518330,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,191,75
1705,4718054,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,5065436,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,10346701,FORT MCMURRAY,T9K,Internet,Internet 150,1,49.9,49.9
1705,10377244,FORT MCMURRAY,T9H,Video - Internet,Internet 60,1,158,95
1705,5412985,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 60,1,75,50
1705,10136633,FORT MCMURRAY,T9H,Internet,Internet 150,1,49.9,49.9
1705,9785024,FORT MCMURRAY,T9K,Internet - Phone,Internet 30,1,0,0
1705,4874914,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,15,0
1705,5110770,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,10019850,FORT MCMURRAY,T9K,Internet,Internet 150,1,49.9,49.9
1705,1573966,FORT MCMURRAY,T9K,Internet,Internet 30,1,75,75
1705,1573168,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,214,100
1705,1569728,FORT MCMURRAY,T9H,Internet,Internet 30,1,75,75
1705,1564316,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1705,4874879,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,0,0
1705,1530735,FORT MCMURRAY,T9K,Internet - Phone,Internet 15,1,113,66
1705,1552180,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,190,75
1705,1535183,FORT MCMURRAY,T9H,Internet - Phone,Internet 15,1,59,0
1705,9275906,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150 Plus,1,250.9,99.9
1705,1514468,FORT MCMURRAY,T9K,Video - Internet,Broadband 50(GGF),1,178.85,93
1705,1545770,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,166,66
1705,9934961,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,120,75
1705,5523590,FORT MCMURRAY,T9K,Internet,High Speed 10(GF),1,65,65
1705,5709485,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,131.9,79.9
1705,1569330,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,170,75
1705,1573577,FORT MCMURRAY,T9H,Video - Internet - Phone,High Speed 10(GF),1,169.95,58
1705,9431440,FORT MCMURRAY,T9H,Internet,Internet 15,1,66,66
1705,5822197,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,132.9,79.9
1705,9576604,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,131,75
1705,9779422,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,0,0
1705,6076130,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,141.9,49.9
1705,10348752,FORT MCMURRAY,T9H,Video - Internet,Internet 60,1,65,45
1705,8945869,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,134.9,74.9
1705,5413057,FORT MCMURRAY,T9K,Internet - Phone,Internet 150 Plus,1,166,135
1705,1528430,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,220,100
1705,1518164,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,184,73
1705,8803705,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,262,75
1705,1550705,FORT MCMURRAY,T9H,Internet - Phone,High Speed 10(GF),1,116,65
1705,1528029,FORT MCMURRAY,T9K,Video - Internet,Extreme(GF),1,165,46.05
1705,1528871,FORT MCMURRAY,T9H,Internet,High Speed 10(GF),1,65,65
1705,1540644,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,182.9,79.9
1705,9286147,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,140,75
1705,5215928,FORT MCMURRAY,T9H,Internet - Phone,High Speed 10(GF),1,0,0
1705,6096288,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 15,1,182,66
1705,9747568,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,173.99,75
1705,8971157,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,119.8,79.9
1705,1535025,FORT MCMURRAY,T9K,Internet,Internet 30,1,75,75
1705,1561245,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,228.95,62
1705,1544568,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,182.9,79.9
1705,9864804,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,137.9,49.9
1705,9928912,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,138.9,46.2
1705,1528770,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,145.9,46.2
1705,6094581,FORT MCMURRAY,T9K,Video - Internet,Broadband 50(GGF),1,222,93
1705,4921279,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,114.9,69.9
1705,10019855,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,74.9,47.5
